Date,ACC,ADANIENT.NS,ADANIPORTS.NS,ADANIPOWER.NS,AMARAJABAT.NS,AMBUJACEM.NS,APOLLOHOSP.NS,APOLLOTYRE.NS,ARVIND.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BALKRISIND.NS,BANKBARODA.NS,BANKINDIA.NS,BATAINDIA.NS,BEL.NS,BERGEPAINT.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CADILAHC.NS,CANBK.NS,CASTROLIND.NS,CENTURYTEX.NS,CESC.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COLPAL.NS,CONCOR.NS,CUMMINSIND.NS,DABUR.NS,DHFL.NS,DISHTV.NS,DIVISLAB.NS,DLF.NS,DRREDDY.NS,EICHERMOT.NS,ENGINERSIN.NS,EQUITAS.NS,ESCORTS.NS,EXIDEIND.NS,FEDERALBNK.NS,GAIL.NS,GLENMARK.NS,GMRINFRA.NS,GODREJCP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HEXAWARE.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,IBULHSGFIN.NS,ICICIBANK.NS,ICICIPRULI.NS,IDBI.NS,IDEA.NS,IDFCFIRSTB.NS,IGL.NS,INDIGO.NS,INDUSINDBK.NS,INFRATEL.NS,INFY.NS,IOC.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,JUBLFOOD.NS,JUSTDIAL.NS,KAJARIACER.NS,KOTAKBANK.NS,L&TFH.NS,LICHSGFIN.NS,LT.NS,LUPIN.NS,M&M.NS,M&MFIN.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MCDOWELL-N.NS,MCX.NS,MFSL.NS,MGL.NS,MINDTREE.NS,MOTHERSUMI.NS,MRF.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NBCC.NS,NCC.NS,NESTLEIND.NS,NIITTECH.NS,NMDC.NS,NTPC.NS,OFSS.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PEL.NS,PETRONET.NS,PFC.NS,PIDILITIND.NS,PNB.NS,POWERGRID.NS,PVR.NS,RAMCOCEM.NS,RAYMOND.NS,RBLBANK.NS,RECLTD.NS,RELCAPITAL.NS,RELIANCE.NS,RELINFRA.NS,SAIL.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SRTRANSFIN.NS,STAR.NS,SUNPHARMA.NS,SUNTV.NS,TATACHEM.NS,TATAELXSI.NS,TATAGLOBAL.NS,TATAMOTORS.NS,TATAMTRDVR.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TORNTPHARM.NS,TORNTPOWER.NS,TVSMOTOR.NS,UBL.NS,UJJIVAN.NS,ULTRACEMCO.NS,UNIONBANK.NS,UPL.NS,VEDL.NS,VOLTAS.NS,WIPRO.NS,YESBANK.NS,ZEEL.NS
07-07-2021,48.86000061,1425.650024,720.0999756,109.8000031,738.3499756,357.4500122,3715.600098,231.1000061,88.55000305,123.5500031,3040.100098,965.2000122,762.9000244,4188.25,12374.15039,6198.600098,2291.300049,86.05000305,76.15000153,1577,182.8999939,846.1500244,806.2999878,529.5999756,67.80000305,392.1000061,15498.34961,460.5,3521.350098,383.6000061,638.0999756,154.5500031,146.5500031,687.5,75.30000305,518.9500122,965.2000122,147.5500031,1725.199951,692.5999756,866.9500122,594.4000244,,13.94999981,4552.549805,294.8999939,5562.100098,2710.850098,78.84999847,111.0999985,1203.949951,183.0500031,86.30000305,149.9499969,662.5,31.79999924,962.9000244,1493.849976,1021.400024,975.3499756,2529.199951,1539.5,2913.350098,,393.6499939,306.3500061,2481.649902,333.5499878,262.9500122,654,628.0499878,37.75,8.850000381,53.95000076,561.1500244,1809.5,1044.900024,,1564.599976,107.9499969,203.75,400.2000122,690.4000244,3151.350098,996.3499756,986.5499878,1761.800049,93.30000305,464.6499939,1516.449951,1148,778.9000244,161.4499969,177.3000031,532.4500122,7449.399902,663.8499756,1505,1051.449951,1165.25,2549.600098,235.3000031,80768.89844,1561.949951,84.94999695,53.20000076,89.59999847,17716.94922,,168.25,117.4499969,3720.899902,172.8500061,119.9000015,30898.80078,2331.899902,224.8999939,121.75,2276.5,41.70000076,173.2125397,1394.650024,1080.650024,419.0499878,223.3999939,144,19.85000038,2110.050049,78.19999695,128.1000061,432.8500061,27547,2011.699951,7577.5,1444.349976,783.9500122,680.0999756,523.4500122,770,4246.600098,,317.1000061,145.5,123.8499985,1218.650024,3274.949951,1045.900024,1727.25,2949.550049,470.4500122,604.3499756,1432.449951,206.0500031,6925.100098,37.95000076,816.9000244,272.25,1005.5,532.1500244,13.30000019,219.6499939
08-07-2021,48.29999924,1425.900024,711.7000122,108.75,738.4500122,360.75,3671.399902,226.8999939,88.5,124,3028.300049,951.75,754.4000244,4077.300049,12333.90039,6117.799805,2292.600098,83.5,75.59999847,1575.449951,180.6499939,841.6500244,808.9500122,525.2999878,67.05000305,389.3500061,15273.2998,458.2000122,3491.399902,391.4500122,632.6500244,151.8000031,145.6499939,669.5,76.5,514.3499756,950.6500244,146.25,1740.449951,681.75,867.4500122,596.0999756,,14.05000019,4510.5,287.8500061,5466.75,2729.300049,79.80000305,112.5,1202.050049,183.5500031,86.05000305,148.6999969,649.2000122,32.15000153,962.7000122,1475.449951,1028.5,976.7999878,2512.050049,1520.449951,2900.399902,,383.1000061,283.8500061,2447.550049,331.4500122,261.6499939,641.9000244,621.0999756,37.59999847,8.800000191,53.20000076,578.8499756,1821.949951,1045.449951,,1560.75,107.5500031,202,386.5499878,668.25,3126.449951,1071.150024,983.75,1732.300049,92.44999695,461.2000122,1500.699951,1140.099976,776.25,160.6499939,174.5,527.1500244,7401.200195,656.9000244,1519.5,1048.75,1165.25,2522.699951,232.0500031,80417.95313,1533.25,83.19999695,53.25,90.69999695,17618.90039,,167.1000061,117.4499969,3766.300049,172.6999969,117.0500031,30413.55078,2320.449951,223.8000031,121.4000015,2283.449951,41.04999924,173.3625488,1360.050049,1077.300049,417.75,215.75,143.4499969,20.25,2092.600098,82.09999847,122.9000015,424.4500122,27581.80078,2013.449951,7544.049805,1431.550049,775.25,666.9000244,522.0499878,764.2999878,4199,,306.3500061,140.8000031,123.4000015,1189.75,3258.5,1060.150024,1726.349976,2945.5,471.25,598.9000244,1420.199951,203.3999939,6901.899902,37.04999924,814.0999756,264.5499878,1011.700012,531,13.35000038,216.1499939
09-07-2021,49.25999832,1431.349976,728.5,109.5500031,739.7000122,363.6000061,3725.899902,228.1999969,88.09999847,124.9000015,3010.600098,948.7000122,747.3499756,3995.899902,12854.75,6136.149902,2280.199951,83.65000153,75.34999847,1571,180.8500061,844.0999756,808,536.25,66.44999695,388.5499878,15299.0498,456.8999939,3475.949951,387.9500122,640.5,151.1999969,144.3000031,676.5,79.41500092,519.2999878,959.7999878,146.6999969,1724,673.9500122,862,595.5999756,,15.19999981,4599.700195,300.3500061,5460.299805,2712.149902,79.19999695,115.1999969,1200.199951,182.0500031,85.59999847,147.1499939,665.2999878,32,965.6500244,1500.150024,1023.349976,976.8499756,2496.449951,1502,2896.800049,,390.0499878,278.9500122,2451.449951,331.9500122,269.4500122,638.5499878,613.3499756,38.79999924,9.050000191,53.75,570.0499878,1809.300049,1039.949951,,1562.900024,107.3000031,201.3500061,394.75,681.5499878,3108.75,1111.349976,996.4000244,1720.050049,93,455.75,1499.599976,1147.849976,771.5499878,161.6999969,177.6000061,531.9500122,7425.700195,655.25,1501.099976,1077.25,1175.900024,2535.75,236.3500061,79994.70313,1534.599976,85.34999847,52.65000153,94.69999695,17636,,167.5500031,117.8000031,3943.949951,173.5,117.9000015,31357.84961,2312.149902,224,121.6500015,2277.800049,41,172.6875458,1377.650024,1089.75,416.7000122,218.9499969,145.3500061,21.25,2071.199951,85.15000153,125.0500031,423.75,27502.75,2002.150024,7603.600098,1455.699951,773.5999756,667.9000244,521.9000244,764.9000244,4295.399902,,306.2999878,142.3999939,124.4499969,1239.349976,3208.149902,1051.75,1720.599976,3005.050049,475.2000122,599.7000122,1431.349976,204,6899.549805,36.75,814.5499878,271.5499878,1015.400024,525.7999878,13.25,216.6000061
12-07-2021,49.75,1420.699951,718.0499878,108.1999969,738.4500122,371.75,3747.399902,229.8000031,95.55000305,125.9000015,2999.399902,940.7000122,753.5999756,3956.149902,12908.90039,6149.549805,2308.899902,83.30000305,75.55000305,1567.599976,183.8500061,839.6500244,806.25,529.6500244,66.59999847,387.3500061,15219.75,451,3470.399902,388.1499939,645.0999756,151.75,142.3999939,714.5499878,80.80000305,516.5499878,959.8499756,146.3999939,1732.550049,684.6500244,856.75,593.1500244,,15,4588.75,310.9500122,5494.299805,2709.5,79.15000153,138.1999969,1200.75,183.25,89.5,146.75,656.2000122,31.5,957,1536.150024,1042.5,979.4500122,2476.949951,1487,2898.199951,,388.3500061,271.8999939,2444.149902,335.7000122,270.8500061,646.25,625.5,38.75,9,54,569.5499878,1812.5,1049.300049,,1547.849976,107.1999969,201.1000061,392.8500061,694.4500122,3097.100098,1072.599976,987.0499878,1731.949951,93.15000153,461.7999878,1500.75,1150.75,772.8499756,161.4499969,183.75,531.6500244,7470.100098,660.25,1482.900024,1071.900024,1179.849976,2497.100098,238.5500031,80187.10156,1558.400024,84.34999847,54.54999924,96.69999695,17641.40039,,165.6499939,117.8499985,3900.800049,169.1000061,118.5500031,33203.25,2308.5,223.0500031,123.5,2268.850098,40.90000153,171.7500458,1369.050049,1103.400024,437.1499939,220,147.1499939,21.25,2084.100098,85.09999847,124.8499985,427.4500122,28034.94922,2010.849976,7581.899902,1452.400024,772.0999756,668.5499878,523.9500122,778.9000244,4337.450195,,307.4500122,141.3999939,123.8000031,1226.949951,3193.100098,1056.599976,1719.849976,3012.699951,476.5,600.6500244,1437.050049,244.8000031,7093.75,36.90000153,821.4500122,270.9500122,1017.400024,525.8499756,13.10000038,215.3500061
13-07-2021,49.06999969,1417.699951,704,106.75,737.9500122,368.9500122,3750.300049,235.75,99.5,127,2993.850098,956.9500122,770.75,3966.100098,12909.40039,6154.299805,2306.25,84.69999695,76.30000305,1568.849976,181.6499939,837.6500244,820.25,530.0499878,66.40000153,387.7999878,15238.34961,450.25,3485.5,384.8999939,645.5999756,153.3500061,143.8500061,707.4500122,85.02500153,517.9500122,965.6500244,148.1000061,1727.300049,679.4000244,862.0499878,589.1500244,,14.89999962,4606.049805,314.2000122,5437.100098,2706.699951,77.94999695,128.3500061,1199.900024,183.8000031,89.25,148.8000031,657.5,31.54999924,942.5499878,1576.650024,1032.550049,967.9500122,2544.899902,1501.849976,2904.100098,,392.25,272.2000122,2436.699951,334.8500061,279.25,664.9500122,626.25,38.54999924,8.850000381,54,566.4500122,1824.449951,1055.900024,,1544.949951,107.8000031,201.8500061,395,701.4000244,3090.5,1068.349976,990.7000122,1747.150024,93.84999847,461.8999939,1513.599976,1165.099976,781.1500244,163.25,185.0500031,531.3499756,7430.350098,651.2999878,1600.099976,1078.849976,1186.300049,2495.699951,244.5,83115.79688,1558.75,85.30000305,54.45000076,95.15000153,17691.90039,,171.8000031,119.9000015,4010.800049,169.0500031,120.4000015,32909.05078,2321.550049,222.9499969,124.25,2248.5,40.90000153,171.4875488,1363.949951,1110.550049,459.6499939,219.3999939,148.6499939,20.29999924,2099.699951,82.05000305,125.3499985,429.1000061,28070.40039,2006.849976,7603.700195,1431.800049,794.5999756,683,521.25,782.9500122,4307.649902,,310.9500122,145.1999969,124.0500031,1228.75,3187.550049,1050.150024,1724.25,3015.449951,474.6499939,610,1428.699951,243.6999969,7128.850098,37,831.9500122,271.1499939,1033.5,524.8499756,13,214.5500031
14-07-2021,49.81999969,1402.050049,697.25,105.0500031,737.2999878,373,3754.800049,240.4499969,107.3000031,127.9000015,3001.949951,962.9500122,770.0499878,3953.850098,12991.2002,6133.899902,2296.600098,84.25,75.84999847,1588.949951,184.1499939,838.7000122,812.0999756,530.0499878,65.84999847,399.3500061,15371.15039,448.7000122,3485.75,391.0499878,643.4000244,151.6000061,144.3500061,710.2000122,85.30000305,513.4500122,977.1500244,148.1499939,1728.199951,676.2999878,859.9000244,585.2999878,,14.35000038,4623.200195,311.7999878,5390.850098,2700,76.94999695,127.75,1193.800049,184.1499939,89.84999847,147.8500061,664.25,31.10000038,940.1500244,1567.800049,1022.700012,989.4500122,2531.100098,1499.150024,2900.699951,,391.6499939,270.1000061,2414.850098,335.2000122,270.4500122,664.3499756,632.0499878,38.20000076,8.800000191,53.79999924,560.25,1822.550049,1052.599976,,1576.900024,107.0999985,204.1000061,396.0499878,700.4000244,3155.300049,1079.449951,990.0999756,1748.150024,94.69999695,471.5499878,1544.699951,1171.800049,786.1500244,163.3500061,186.0500031,532.0499878,7326.75,647.5,1606.449951,1074.449951,1169.75,2703.050049,244.1999969,82806.04688,1547.199951,84.59999847,53.95000076,92.80000305,17539.69922,,172.0500031,120.75,4150.75,165.8500061,120.8000031,32887.60156,2289.649902,221.5500031,123.9000015,2249.350098,40.70000076,172.4625397,1390.849976,1109.099976,448,218.75,147.9499969,20.60000038,2086,82.84999847,124.5,431.0499878,28414.69922,2000.550049,7581.049805,1420.900024,789.0999756,685.9500122,528.2999878,777.2999878,4371.799805,,309.5499878,144.6499939,124.5500031,1244.699951,3214.550049,1078.5,1710.349976,3011.649902,473.2000122,613.0999756,1420.900024,237.25,7118.049805,36.84999847,819.75,271.75,1030.650024,561.7000122,13.05000019,214.25
15-07-2021,50.24000168,1407.949951,699.0999756,104.0999985,733.0499878,386.2000122,3762.350098,231.1499939,108.9000015,128.8000031,2983.600098,955.9000244,774.1500244,3940,12958.9502,6129.700195,2311.949951,83.69999695,75.44999695,1574.5,179.9499969,841.1500244,810.1500244,525.4500122,64.94999695,403.25,15336.90039,447.0499878,3460.850098,419.3500061,640.2000122,150.5500031,143.25,712.9000244,83.02500153,513.7999878,973.5999756,146.6999969,1750.849976,669.0999756,874.1500244,584.4500122,,14.55000019,4607.299805,322.6000061,5393.649902,2667.5,77.80000305,128.8000031,1200.349976,182.8000031,88.40000153,144.3999939,655.8499756,30.85000038,948.2999878,1557.25,1039.849976,1039.75,2540.100098,1520.699951,2884.649902,,401.4500122,267.1000061,2412.350098,347.2000122,266.1000061,667.4500122,622.6500244,37.95000076,8.75,53.40000153,560.2000122,1824.650024,1055.099976,,1580.800049,106.3000031,206.25,397,699.0999756,3105.25,1107.050049,997.4500122,1750.050049,95.09999847,470,1609.349976,1161.800049,779.9000244,161.5,188.8000031,534.2999878,7307,651.1500244,1698.699951,1058.75,1160.75,2732.100098,242.1999969,81445.20313,1568.550049,83.94999695,53.25,92.44999695,17621.84961,,172.6499939,120.3000031,4093.899902,161.3500061,116.9000015,33046.39844,2277.25,221,125.6999969,2249.149902,40.34999847,172.8000488,1368.349976,1113.849976,442.1499939,214.9499969,150.75,20.04999924,2082.350098,80.90000153,126.1500015,431.7000122,28427.44922,2033.150024,7674.049805,1457.900024,781.2999878,683,531.4000244,777.7999878,4487.100098,,310.25,144.8000031,124.4499969,1255.949951,3202.949951,1112.449951,1701.550049,3001.300049,480.1000061,609.2999878,1396.199951,241.75,7189.649902,36.45000076,836.25,269.5,1042.699951,575.9000244,13.55000019,209.8500061
16-07-2021,50.50999832,1395.5,687.5999756,105.6500015,727.8499756,383.0499878,3779.100098,230.8500061,108.1500015,127.8499985,2989.300049,975.5499878,771.1500244,3931.949951,12745.7002,6125.450195,2385.25,81.69999695,75.19999695,1618.699951,179.6499939,843.8499756,807.3499756,541.1500244,66.25,409.2999878,15287.9502,448,3441,420.0499878,643.8499756,151.3000031,143.3500061,719.5,83.80999756,512.4000244,977.1500244,145.5500031,1745.599976,661.4000244,857.5,580.2999878,,14.35000038,4757.600098,330.7999878,5406.549805,2617.25,77.5,130.3500061,1193.699951,184.0500031,87.90000153,144.8000031,687.0499878,31.10000038,951.0999756,1572.300049,1077.650024,1005,2536.899902,1522.349976,2904.699951,,405.5,268.1000061,2417.399902,344.1000061,275.5499878,660.2999878,627.0499878,37.79999924,9.449999809,54.04999924,552.5999756,1809.050049,1044.300049,,1555.449951,106.0999985,207.8999939,405.9500122,703.5999756,3145.199951,1072.699951,1003.549988,1749.5,94.90000153,468.5,1618.75,1179.75,779.7999878,162,186.9499969,524.7000122,7303.549805,667.4000244,1717.5,1064.5,1152.75,2736.199951,244.1499939,82449.85156,1569.199951,88.30000305,52.90000153,94.30000305,17654.19922,,178.6999969,119.0999985,4019.399902,156.6499939,116.8000031,33140.89844,2351.25,221.6499939,127.5500031,2244.199951,40.84999847,175.3875427,1368.800049,1126,453.2999878,214.8500061,151.6499939,19.89999962,2112.399902,80,127.1999969,430,28096.15039,2013.300049,7761.850098,1449.349976,789.75,688.5999756,533.7999878,781,4302.649902,,311.25,144.6499939,124.1500015,1278.449951,3194.800049,1103.150024,1695.349976,2990.75,480.5,611.6500244,1447.900024,242.1000061,7334.549805,36.59999847,837.5499878,272.5,1051.050049,577.75,13.39999962,208.9499969
19-07-2021,48.83000183,1380.599976,673.7000122,102.1500015,722.2999878,386.5499878,3883.75,225.3500061,105.0500031,124.75,2981.949951,965.0999756,755.2000122,3882.850098,12721.09961,6015.399902,2344.699951,80.15000153,73.90000153,1607,186,835.2999878,812.0499878,538.4500122,64,411.3999939,15218.5,453.8999939,3450.149902,406.6000061,639.5,148.1499939,143.4499969,719.5499878,84.15499878,506.5,974,144.4499969,1753.300049,658,861.5999756,588.7999878,,14.44999981,4807.450195,331.25,5419.350098,2579.75,77.15000153,128.1000061,1192.699951,181.6999969,86,144.3500061,682.5499878,30.25,944,1558.800049,1089.650024,1000.200012,2481.649902,1471,2887.100098,,396.9500122,272.0499878,2408.649902,339.9500122,270.8500061,655.9000244,626.25,37.84999847,9.149999619,52.59999847,549.7000122,1765.900024,1015.849976,,1541.699951,105.9499969,207.75,393.4500122,698.4000244,3082.649902,1018.150024,1001.099976,1722.800049,90.55000305,460.75,1609.599976,1186.650024,775.7999878,156.8500061,186.1999969,526,7165.549805,659.9500122,1777.699951,1065,1148.75,2729.649902,244.6499939,82236.29688,1541.849976,88.94999695,52.40000153,92.09999847,17752.44922,,174.8500061,121.4000015,4072.149902,155.8500061,114.5999985,32894.85156,2298.600098,222.0500031,127.0999985,2260.25,40.29999924,174.8625488,1347.900024,1110.650024,469.1000061,209.3000031,151.3999939,20.10000038,2098.949951,78.90000153,126.6500015,427.8999939,27996.84961,1973.349976,7844.299805,1389.849976,785,689.25,538.8499756,779.6500244,4223.350098,,308.8500061,141.75,125.8000031,1266.400024,3184.600098,1094.199951,1680.349976,2969.199951,481.1000061,601.4000244,1419.300049,236.4499969,7312.350098,37,833.25,264.8999939,1039.050049,573.7999878,13.19999981,206.5
20-07-2021,50.56000137,1365.699951,672.5999756,97.05000305,713.3499756,404.4500122,3882.949951,221.6999969,102.1999969,123.3499985,3159.050049,965.5,745.75,3905.399902,12597.15039,5941.850098,2318.949951,78.90000153,71.5,1554.400024,181.1999969,864.9500122,798.5,525.75,63.20000076,404.25,15046.25,453.7999878,3433.550049,402.1000061,622.5,144.4499969,141.4499969,694.5499878,81.76999664,490.2000122,955.1500244,142.8999939,1754.449951,664.4000244,853.8499756,588.2000122,,13.94999981,4787.850098,322.3999939,5344.049805,2554.850098,75.75,121.5500031,1169.849976,178.3500061,83.75,142.3500061,667.5999756,29.20000076,948.8499756,1574.099976,1103.550049,977.2000122,2458.75,1443.150024,2839,,383,276.1499939,2434.899902,333,265.9500122,641.9000244,604.7999878,37.40000153,9,51.20000076,538.2000122,1673.949951,981.5499878,,1550.050049,105.5999985,206.8000031,380.1499939,682,3064.5,988.8499756,997.6500244,1702.650024,87.65000153,453.6499939,1590.349976,1174,760.2000122,153.6499939,182.8500061,529.9000244,7232.700195,653.6500244,1712.699951,1047.75,1131.800049,2762.949951,237.8999939,81640.04688,1528.349976,85.19999695,51.15000153,87.55000305,17856.09961,,171.5500031,118.4499969,3957.550049,155.4499969,112.5999985,32462.75,2198.550049,218.8999939,127.5500031,2315.649902,39.75,173.4750366,1300.050049,1104.050049,453.1000061,204.1499939,151.3999939,19.10000038,2093.800049,78.25,122.8499985,420.8999939,28082.90039,1944.349976,7796.950195,1395.900024,765.9500122,676.4500122,529.9000244,759.6500244,4190.350098,,302.1499939,138.3999939,121.8000031,1233.349976,3205.800049,1087.199951,1671.400024,2961.5,475.7000122,583.0499878,1411.599976,234.5500031,7424.700195,35.90000153,814.25,256.1000061,1026.75,568.0999756,12.94999981,201.3999939
21-07-2021,50.22000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-07-2021,49.90999985,1416.75,691.7999878,101.8000031,721.7999878,400.2000122,3985.300049,226.4499969,108.5999985,124.0500031,3106.75,972.0999756,746.75,3853.199951,13064.59961,6195.549805,2331.449951,80.19999695,72.19999695,1583.099976,184.5,855.7000122,801.2000122,546.7000122,64.55000305,403,15137.2998,460.8999939,3425.300049,405.4500122,620.2000122,144.8999939,142.75,701.3499756,82.47499847,494.75,949.9000244,144.6999969,1788.650024,668.2999878,864.9500122,588.4500122,,14.05000019,4843.25,330.5,5384.5,2560.100098,75.94999695,127.6500015,1166.949951,179.1999969,84.25,143.8000031,672.2999878,29.39999962,969.6500244,1582.050049,1151.300049,978.5999756,2490.300049,1448.699951,2838.25,,393.5,276.3999939,2378.149902,327.0499878,275.2000122,655.9500122,635.4000244,37.75,9.25,52.15000153,539.5,1694.150024,992.1500244,,1590.199951,106.6999969,207,394.3999939,716.5499878,3429.949951,981.1500244,976.75,1707.199951,87.90000153,457.3999939,1642.150024,1179.449951,758.4500122,154.3999939,196.4499969,529.2000122,7299.549805,674.6500244,1677.599976,1056,1147.25,2758.800049,237.1499939,81572,1604.650024,85,51.20000076,89.59999847,17994.80078,,175.6000061,119.1999969,4051.699951,161.3999939,115.5,33128.94922,2234.649902,220,128.8500061,2310.399902,40,174.9375458,1344.400024,1106.949951,459.75,205,152.6499939,18.79999924,2120.699951,77.34999847,126.1500015,422.0499878,28080,1976.25,7907.200195,1395.300049,776.5499878,687.2999878,534.5,762.7000122,4246.600098,,302.5499878,135.6999969,123.6999969,1273,3216.350098,1148.599976,1701.75,3013.550049,473,581.2999878,1429.800049,235.8500061,7459,36.15000153,828,262.7999878,1049.199951,584.2000122,13,204.8500061
23-07-2021,50.31999969,1401.650024,680.0499878,100.4499969,723.25,402.2999878,3918.899902,226.8000031,104.8499985,124.3000031,3083.75,963.7000122,755.4000244,3841.899902,13201.2002,6180.899902,2333.050049,79.84999847,72.75,1598.550049,182.6499939,854.25,788.9000244,548.2999878,63.95000076,398.1499939,15055.34961,461.3500061,3439.800049,398,615.25,146.0500031,143.75,703.7999878,81.83499908,499.0499878,948,144.1000061,1795.050049,663.5,858.2999878,590.1500244,,13.85000038,4824.75,334.1499939,5422.149902,2549.649902,74.84999847,124.3000031,1160.650024,178.6999969,85.40000153,142.3999939,649.9000244,29,980.1500244,1549.5,1143.75,994,2482.5,1442.75,2835,,391.75,277.3999939,2358.100098,328.5499878,283.6499939,676.6500244,645.0499878,37.45000076,8.350000381,51.15000153,538.1500244,1727.099976,989.2999878,,1590.449951,106,212.3999939,397.7000122,717.5499878,3569.350098,969.5499878,991.1500244,1722.949951,88.25,454.5,1611.75,1181.199951,764.2000122,154.1499939,195.4499969,533.9500122,7293.850098,683.4500122,1643.599976,1081.5,1144.25,2721.25,235.9499969,81174.85156,1567.050049,82.44999695,50.29999924,88.65000153,18143.94922,,173.5,118.5,4012.100098,161.1000061,115.3000031,33376.94922,2255.050049,219.6499939,128.4499969,2306.600098,40.04999924,174.7500458,1318.099976,1094.699951,448.6000061,204.5,152.8999939,17.89999962,2105.699951,73.5,126.5500031,428.8999939,27986.40039,1975.099976,7901.899902,1385.599976,768.5,694,532.25,755.0499878,4249.299805,,295.5499878,133.6499939,122.9000015,1281.400024,3212.850098,1131,1700.949951,3043.199951,473.4500122,582.3499756,1444.449951,237.1000061,7490.299805,36.54999924,819.7000122,267.7999878,1045.400024,599.1500244,13.05000019,205.9499969
26-07-2021,50.18999863,1403.900024,682.7999878,97.94999695,724.2000122,408.1000061,4100.350098,222.25,102.0999985,121.8499985,3061.199951,952.7999878,756.2999878,3836.350098,13525.0498,6162.450195,2335.699951,79.75,71.84999847,1577.199951,184.6000061,849.75,783.7000122,544.0499878,62.70000076,389.5,14981.2998,456,3482,400.6499939,605.5499878,146.6499939,143.4499969,703.4500122,83.77500153,491.7000122,950.5499878,144,1805.949951,658.25,851.9000244,595.3499756,,14.30000019,4921.149902,333.9500122,5411.25,2563.199951,75.80000305,124.4000015,1154.300049,178.1999969,87.25,141.3500061,626.4000244,28.25,976.5499878,1550.25,1162.300049,1000.299988,2464.300049,1434.550049,2810.25,,400.0499878,273.5499878,2348.699951,326.5,285.1499939,676.75,646.7999878,38.20000076,8.300000191,51.20000076,546.9500122,1740.300049,981.2999878,,1603.900024,104.6500015,211.1499939,403.7999878,704.5499878,3559.5,964.7000122,1004.650024,1740.599976,87.69999695,442.6499939,1597.599976,1171.75,754.2999878,146.3000031,194.3500061,537,7235.799805,657.6500244,1695.25,1116.5,1139.099976,2721.300049,230.6000061,80917.75,1556.800049,83.55000305,49.84999847,88.5,18101.34961,,174.8000031,119.3499985,4137.649902,161.1999969,114.5500031,32938,2252.600098,218.8500061,127.8000031,2321.300049,39.34999847,174.5250397,1329.949951,1123.150024,448.1499939,198.4499969,150.75,18.75,2076.850098,77.15000153,129.6000061,423.2999878,27968.30078,1975.650024,7834.350098,1370.400024,769.7999878,703.4000244,547.4000244,758.2999878,4199.100098,,293.1499939,133.6499939,122.5999985,1297.949951,3197.550049,1120.199951,1722.849976,3079.199951,467.3999939,584.8499756,1436.150024,235.0500031,7616.700195,36.04999924,819.9500122,272.1000061,1026.949951,590.4500122,13.30000019,205.75
